datetime; open; high; low; close; volume; suspicious
35925000;2162500;2162500;2162500;2162500;100;0
35928000;2162550;2162550;2162550;2162550;16;0
35936000;2162500;2162500;2162500;2162500;200;0
35943000;2162453;2162453;2162453;2162453;251078;0
35961000;2162600;2162600;2162600;2162600;600;0
35971000;2162400;2162400;2162400;2162400;100;0
35982000;2162348;2162348;2162348;2162348;101;0
35997000;2162300;2162300;2162300;2162300;300;0
36000000;2162300;2162300;2162300;2162300;100;0
36003000;2162200;2162200;2162200;2162200;100;0
36009000;2162000;2162000;2162000;2162000;500;0
36014000;2162000;2162000;2162000;2162000;500;0
36018000;2161900;2161900;2161900;2161900;1600;0
36019000;2161800;2161800;2161800;2161800;163;0
36027000;2161900;2162000;2161900;2162000;300;0
36028000;2162000;2162000;2162000;2162000;400;0
36036000;2162000;2162000;2162000;2162000;100;0
36042000;2162100;2162100;2162099;2162099;186;0
36043000;2161950;2161950;2161900;2161900;400;0
36051000;2161700;2161900;2161700;2161900;671;0
36056000;2161900;2161900;2161900;2161900;100;0
36060000;2161800;2161800;2161700;2161700;600;0
36061000;2161700;2161800;2161700;2161700;1115;0
36067000;2161790;2161790;2161790;2161790;151;0
36068000;2161800;2161900;2161800;2161800;709;0
36072000;2161900;2162100;2161900;2162100;417;0
36098000;2162200;2162200;2162200;2162200;700;0
36104000;2162418;2162418;2162418;2162418;3;0
36110000;2162400;2162460;2162400;2162460;800;0
36118000;2162390;2162390;2162390;2162390;12;0
36122000;2162300;2162300;2162300;2162300;500;0
36123000;2162300;2162300;2162000;2162000;300;0
36124000;2162100;2162100;2162100;2162100;10;0
36132000;2162200;2162200;2162200;2162200;1760;0
36135000;2162250;2162250;2162220;2162220;186;0
36148000;2162260;2162260;2162260;2162260;62;0
36150000;2162274;2162274;2162100;2162100;143;0
36153000;2162200;2162200;2162200;2162200;200;0
36173000;2162400;2162400;2162400;2162400;600;0
36177000;2162500;2162500;2162494;2162494;483;0
36185000;2162700;2162700;2162700;2162700;400;0
36197000;2162700;2162700;2162700;2162700;200;0
36202000;2162600;2162600;2162600;2162600;100;0
36208000;2162600;2162600;2162566;2162566;546;0
36213000;2162400;2162400;2162400;2162400;200;0
36217000;2162300;2162300;2162300;2162300;27;0
36222000;2162400;2162400;2162400;2162400;200;0
36223000;2162400;2162400;2162400;2162400;100;0
36240000;2162357;2162357;2162357;2162357;57;0
36241000;2162300;2162350;2162300;2162350;809;0
36250000;2162500;2162500;2162500;2162500;100;0
