datetime; open; high; low; close; volume; suspicious
33764000;2454900;2455000;2454900;2455000;1025;0
33773000;2454900;2454900;2454900;2454900;966;0
33778000;2454800;2454800;2454800;2454800;13;0
33785000;2454900;2454900;2454900;2454900;2034;0
33794000;2455000;2455000;2455000;2455000;500;0
33798000;2454900;2454900;2454900;2454900;205;0
33836000;2455000;2455000;2455000;2455000;300;0
33862000;2455000;2455000;2455000;2455000;100;0
33871000;2455000;2455000;2455000;2455000;100;0
33895000;2455000;2455000;2454900;2454900;800;0
33910000;2454900;2454900;2454900;2454900;2;0
33914000;2454900;2454900;2454900;2454900;50;0
33929000;2454900;2454900;2454900;2454900;1000;0
33931000;2454900;2454900;2454900;2454900;1000;0
33935000;2454900;2455000;2454900;2455000;3274;0
33936000;2454900;2454900;2454900;2454900;390;0
33938000;2454900;2454900;2454900;2454900;300;0
33940000;2454900;2454900;2454900;2454900;870;0
33942000;2454900;2454900;2454900;2454900;300;0
33945000;2454900;2454900;2454900;2454900;300;0
33946000;2454900;2454900;2454900;2454900;300;0
33950000;2454800;2454800;2454800;2454800;86;0
33954000;2454900;2454900;2454900;2454900;300;0
33955000;2454900;2454900;2454900;2454900;300;0
33957000;2454900;2454900;2454900;2454900;300;0
33979000;2454800;2454800;2454800;2454800;49;0
33988000;2454900;2454900;2454800;2454800;600;0
33994000;2454700;2454700;2454700;2454700;48;0
34014000;2454700;2454800;2454700;2454800;349;0
34058000;2454800;2454900;2454800;2454800;414;0
34060000;2454900;2454900;2454900;2454900;500;0
34082000;2454900;2454900;2454900;2454900;300;0
34092000;2454800;2454800;2454800;2454800;200;0
34095000;2454700;2454700;2454700;2454700;300;0
34102000;2454750;2454750;2454750;2454750;500;0
34103000;2454800;2454800;2454800;2454800;500;0
34116000;2454800;2454800;2454800;2454800;200;0
34117000;2454800;2454800;2454800;2454800;5;0
34121000;2454700;2454700;2454700;2454700;1000;0
34129000;2454700;2454700;2454700;2454700;1000;0
34134000;2454800;2454800;2454800;2454800;300;0
34140000;2454800;2454800;2454700;2454700;731;0
34141000;2454800;2454900;2454700;2454700;2008;0
34143000;2454800;2454800;2454800;2454800;500;0
34157000;2454800;2454800;2454800;2454800;3375;0
34158000;2454800;2454900;2454800;2454900;6000;0
34160000;2454800;2454800;2454800;2454800;100;0
34161000;2454800;2454800;2454800;2454800;200;0
34162000;2454800;2454800;2454800;2454800;4100;0
34164000;2454800;2454800;2454800;2454800;200;0
34166000;2454800;2454800;2454800;2454800;800;0
34176000;2454800;2454800;2454800;2454800;55;0
34180000;2454800;2454900;2454800;2454900;278;0
